,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
125,822360 ,92161 ,146818 ,194818 ,288688 ,934281 ,460247 ,107320 ,61377 ,170455 ,29877 ,40371 ,23699 ,17434 ,44561 ,31187 ,40127 ,18824 ,20500 ,21041 ,57535 ,68226 ,67168 ,118552 ,135950 ,14030 ,21316 ,40964 ,58922 ,119052 ,203205 ,90738 ,38707 ,178674 ,77885 ,30928 ,175428 ,87342 ,372339 ,201615 ,17515 ,69721 ,115464 ,122187 ,15669 ,174007 ,79753 ,85676 ,121327 ,282599 ,63998 ,166631 ,87215 ,48715 ,43812 ,54176 ,82092 ,115783 ,855263 ,25849 ,415326 ,69500 ,295379 ,41823 ,32288 ,30075 ,28036 ,157793 ,48689 ,31526 ,55064 ,91476 ,24098 ,273857 ,51898 ,58467 ,19926 ,42164 ,45746 ,69499 ,48795 ,12453 ,16229 ,26343 ,185119 ,10339 ,4070 ,32557 ,8411 ,43444 ,55792 ,2858087 ,33325 ,120349 ,913834 ,252824 ,2477361 ,127350 ,225864 ,173461 ,372533 ,2406763 ,31584 ,1520 ,681344 ,5389 ,13067 ,3302915 ,1303255 ,746202 ,297867 ,773074 ,908004 ,76190 ,1918338 ,5731 ,42139 ,88570 ,23016 ,240521 ,79435 ,147886 ,268620 ,463819 ,148974 ,601007 ,631338 ,24668 ,10732 ,25035 ,163091 ,95055 ,21448 ,72646 ,2836087 
126,267460 ,14374 ,93874 ,38481 ,62982 ,238528 ,51694 ,18364 ,42042 ,116756 ,5389 ,6303 ,2608 ,5130 ,6686 ,6076 ,9662 ,4035 ,3991 ,6271 ,11969 ,22681 ,21708 ,39607 ,29025 ,5877 ,5978 ,8972 ,14693 ,30574 ,17284 ,24258 ,18927 ,20201 ,17381 ,7811 ,14016 ,14051 ,31635 ,14783 ,4054 ,13437 ,13781 ,28208 ,8803 ,48061 ,9075 ,14219 ,24798 ,23817 ,8823 ,15249 ,16057 ,5761 ,5547 ,4712 ,6186 ,10113 ,56826 ,2320 ,25615 ,10130 ,51069 ,17613 ,14595 ,11214 ,22311 ,170994 ,21964 ,9470 ,6776 ,40451 ,9573 ,74797 ,19030 ,26040 ,14012 ,29327 ,10330 ,18711 ,13867 ,25558 ,13709 ,10925 ,36627 ,3783 ,1273 ,17462 ,3817 ,27428 ,893 ,128086 ,6139 ,26226 ,207487 ,93982 ,152763 ,48590 ,23775 ,227452 ,5242 ,38708 ,2321 ,16194 ,160836 ,23142 ,65828 ,618315 ,67352 ,62882 ,324255 ,873690 ,65266 ,3220 ,133218 ,3115 ,112263 ,30940 ,43497 ,30752 ,27416 ,18204 ,19172 ,49665 ,28995 ,2510970 ,366698 ,26150 ,4445 ,9379 ,34754 ,41331 ,16796 ,27881 ,3675409 
127,11576 ,2456 ,351769 ,1009 ,10587 ,325657 ,31867 ,117211 ,31304 ,102017 ,3071 ,10746 ,14283 ,37163 ,93539 ,26290 ,14359 ,4086 ,5640 ,4146 ,13889 ,6714 ,29627 ,15230 ,79561 ,3665 ,1816 ,7211 ,53827 ,19849 ,137416 ,98007 ,18771 ,160638 ,5640 ,43046 ,19288 ,68550 ,70731 ,29811 ,1769 ,14362 ,35810 ,40159 ,16028 ,199546 ,16655 ,10429 ,17038 ,108851 ,103813 ,117895 ,119704 ,4308 ,7102 ,19699 ,14659 ,10450 ,420929 ,5140 ,97988 ,93465 ,478326 ,464555 ,88787 ,62410 ,93960 ,88544 ,158521 ,75928 ,14477 ,253198 ,62298 ,532576 ,7574 ,149281 ,146519 ,201413 ,75353 ,45659 ,89820 ,88379 ,30867 ,50604 ,63334 ,15484 ,3344 ,86420 ,10824 ,11883 ,9574 ,492578 ,38149 ,2287 ,208245 ,0 ,69825 ,35155 ,25732 ,26197 ,12251 ,4656 ,0 ,313 ,13355 ,790 ,824 ,23699 ,3034 ,24870 ,10308 ,174120 ,4854 ,329 ,9579 ,1577 ,44372 ,7660 ,1954 ,36862 ,33378 ,12948 ,25470 ,23637 ,4745 ,408323 ,261893 ,20714 ,83174 ,7717 ,31050 ,29176 ,27184 ,256 ,662447 
128,42425 ,3378 ,20689 ,7228 ,2239 ,11751 ,15073 ,3216 ,2540 ,3253 ,1997 ,1885 ,2223 ,365 ,1974 ,1516 ,2349 ,720 ,805 ,675 ,2357 ,3100 ,1760 ,6438 ,6267 ,989 ,1033 ,1925 ,3046 ,6980 ,3830 ,3885 ,2491 ,4813 ,2590 ,1645 ,4074 ,1653 ,5171 ,1796 ,562 ,1510 ,4376 ,2669 ,1622 ,5670 ,1909 ,2335 ,5974 ,3927 ,2201 ,3224 ,2536 ,1061 ,1357 ,1292 ,1337 ,2972 ,13309 ,905 ,4848 ,2784 ,9295 ,1745 ,1682 ,1363 ,2562 ,8286 ,2786 ,1600 ,791 ,3269 ,649 ,12023 ,2116 ,2237 ,1464 ,2816 ,2900 ,2887 ,2186 ,3403 ,296 ,4346 ,6841 ,1154 ,585 ,2030 ,672 ,4087 ,0 ,21051 ,395 ,1215 ,37849 ,6534 ,12832 ,3108 ,8016 ,1761 ,555 ,4836 ,697 ,948 ,13626 ,915 ,1380 ,45808 ,3145 ,11574 ,32436 ,2939 ,32577 ,286 ,8409 ,1313 ,1523 ,4690 ,1068 ,482 ,830 ,760 ,1343 ,6201 ,4407 ,19334 ,9389 ,329 ,377 ,1042 ,981 ,568 ,174 ,1251 ,22942 
129,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
130,3118 ,486 ,441 ,275 ,414 ,24741 ,20076 ,4780 ,5226 ,10681 ,4293 ,4325 ,3137 ,616 ,4429 ,4066 ,6245 ,1971 ,1918 ,1772 ,9005 ,8185 ,6393 ,7953 ,15474 ,2110 ,1972 ,4240 ,9329 ,31874 ,16039 ,13371 ,9124 ,7602 ,6567 ,6798 ,4809 ,2837 ,9834 ,3513 ,1982 ,7312 ,4835 ,12294 ,6448 ,37054 ,2503 ,6691 ,19139 ,6859 ,5918 ,10810 ,8672 ,5427 ,4243 ,4062 ,1232 ,2623 ,24409 ,754 ,5825 ,3123 ,26081 ,5862 ,7560 ,6250 ,10342 ,30059 ,9622 ,5527 ,2511 ,17008 ,2863 ,41929 ,4417 ,8197 ,3486 ,15204 ,9051 ,8263 ,5975 ,8363 ,4449 ,6504 ,19543 ,1984 ,1006 ,10150 ,2622 ,13803 ,1060 ,34944 ,1163 ,3818 ,334476 ,9410 ,39376 ,6034 ,9736 ,4939 ,2924 ,23103 ,1331 ,26753 ,88152 ,11268 ,132297 ,108501 ,67823 ,38453 ,9647 ,3005 ,253559 ,6037 ,174962 ,44068 ,44692 ,94782 ,28850 ,29492 ,13547 ,9546 ,14088 ,69492 ,81966 ,630557 ,53066 ,10862 ,2279 ,22634 ,23525 ,78983 ,3090 ,16975 ,1157513 
131,6330 ,1053 ,4168 ,133 ,5447 ,26969 ,15918 ,7356 ,4790 ,6909 ,9430 ,5111 ,3859 ,2652 ,6761 ,7582 ,28789 ,11038 ,15236 ,11199 ,37518 ,4768 ,22434 ,1754 ,49663 ,11367 ,7075 ,14753 ,33299 ,105528 ,32332 ,28388 ,19199 ,9682 ,27721 ,21036 ,20091 ,6261 ,19094 ,18584 ,7656 ,15294 ,17228 ,41540 ,1629 ,90032 ,3614 ,3463 ,92574 ,43530 ,23948 ,37558 ,26302 ,15980 ,3900 ,3494 ,6815 ,10535 ,81777 ,5062 ,41573 ,32498 ,54263 ,27448 ,27042 ,29460 ,18982 ,63618 ,22948 ,10644 ,6710 ,36931 ,11104 ,80021 ,2897 ,4597 ,12629 ,29090 ,36461 ,32739 ,29015 ,78421 ,13660 ,49333 ,45578 ,7152 ,1397 ,5080 ,3622 ,11280 ,0 ,267481 ,12538 ,20253 ,86204 ,28730 ,19271 ,3515 ,4736 ,39329 ,753 ,10214 ,754 ,19103 ,78651 ,3840 ,4007 ,75965 ,184485 ,11151 ,129963 ,88200 ,103062 ,1343 ,32603 ,4485 ,3687 ,835 ,8481 ,222 ,1944 ,847 ,15994 ,2104 ,2947 ,82759 ,32042 ,3775 ,2927 ,1059 ,529161 ,8005 ,7974 ,80068 ,223795 
132,51484 ,4099 ,25106 ,8771 ,2718 ,14260 ,18292 ,3903 ,3082 ,3948 ,2423 ,2287 ,2698 ,443 ,2395 ,1839 ,2851 ,874 ,977 ,819 ,2861 ,3761 ,2136 ,7813 ,7605 ,1201 ,1254 ,2337 ,3696 ,8471 ,4648 ,4715 ,3023 ,5840 ,3144 ,1997 ,4944 ,2006 ,6275 ,2180 ,682 ,1832 ,5311 ,3239 ,1968 ,6880 ,2317 ,2833 ,7250 ,4765 ,2671 ,3913 ,3077 ,1288 ,1647 ,1568 ,1623 ,3606 ,16150 ,1098 ,5883 ,3378 ,11279 ,2117 ,2042 ,1654 ,3109 ,10055 ,3380 ,1941 ,960 ,3967 ,788 ,14590 ,2567 ,2715 ,1777 ,3418 ,3519 ,3503 ,2652 ,4130 ,359 ,5274 ,8301 ,1401 ,710 ,2463 ,816 ,4960 ,0 ,25546 ,479 ,1474 ,45930 ,7929 ,15572 ,3772 ,9728 ,2137 ,673 ,5868 ,845 ,1150 ,16535 ,1110 ,1674 ,55589 ,3817 ,14045 ,39362 ,3567 ,39533 ,348 ,10204 ,1593 ,1849 ,5691 ,1297 ,585 ,1008 ,922 ,1629 ,7525 ,5348 ,23462 ,11394 ,399 ,457 ,1265 ,1190 ,671529 ,211 ,1518 ,27841 
133,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93379 ,0 ,0 
134,3497 ,1137 ,3163 ,427 ,233 ,92218 ,49965 ,101348 ,37583 ,142494 ,18437 ,16201 ,21574 ,3742 ,16833 ,14147 ,20614 ,4515 ,3769 ,6347 ,18873 ,19132 ,11898 ,28944 ,42701 ,5714 ,8281 ,16974 ,29180 ,62915 ,36387 ,32223 ,23635 ,29985 ,26445 ,11701 ,10816 ,10426 ,29240 ,13946 ,4530 ,17224 ,15515 ,27327 ,7704 ,38297 ,8623 ,19749 ,40944 ,33369 ,21142 ,23101 ,15921 ,9638 ,10997 ,8325 ,6602 ,7110 ,40912 ,4236 ,36816 ,14081 ,75478 ,12853 ,12922 ,9528 ,16415 ,61148 ,19428 ,11824 ,4883 ,29994 ,8409 ,64984 ,14808 ,18662 ,8852 ,28519 ,21159 ,13497 ,12444 ,10354 ,13682 ,9717 ,30529 ,4233 ,1200 ,21807 ,3120 ,42415 ,4553 ,398395 ,5015 ,14362 ,433872 ,33394 ,136273 ,12560 ,44875 ,30845 ,3200 ,53786 ,5865 ,0 ,66886 ,8107 ,24589 ,1326739 ,80376 ,82189 ,378213 ,484739 ,172238 ,2516 ,166205 ,58845 ,28848 ,2588 ,14521 ,28074 ,19925 ,12029 ,24920 ,159294 ,73721 ,571186 ,67776 ,6752 ,11619 ,32493 ,82391 ,22635 ,5271 ,21924 ,922158 
135,84638 ,6739 ,41273 ,14419 ,4468 ,23442 ,30070 ,6416 ,5067 ,6490 ,3983 ,3760 ,4435 ,729 ,3937 ,3024 ,4687 ,1436 ,1605 ,1346 ,4703 ,6183 ,3512 ,12844 ,12502 ,1974 ,2061 ,3841 ,6076 ,13926 ,7642 ,7751 ,4969 ,9601 ,5168 ,3282 ,8128 ,3297 ,10315 ,3584 ,1121 ,3012 ,8731 ,5325 ,3235 ,11311 ,3809 ,4658 ,11918 ,7834 ,4390 ,6432 ,5059 ,2117 ,2708 ,2578 ,2668 ,5929 ,26550 ,1805 ,9672 ,5553 ,18542 ,3481 ,3356 ,2718 ,5111 ,16529 ,5557 ,3191 ,1579 ,6521 ,1295 ,23985 ,4221 ,4463 ,2921 ,5619 ,5785 ,5759 ,4360 ,6790 ,590 ,8670 ,13647 ,2303 ,1167 ,4050 ,1341 ,8154 ,0 ,41997 ,788 ,2424 ,75507 ,13035 ,25599 ,6201 ,15992 ,3514 ,1106 ,9647 ,1390 ,1891 ,27183 ,1824 ,2752 ,91385 ,6275 ,23089 ,64709 ,5864 ,64991 ,571 ,16775 ,2618 ,3039 ,9356 ,2132 ,961 ,1657 ,1516 ,2679 ,12371 ,8792 ,38570 ,18731 ,657 ,752 ,2079 ,1957 ,1134 ,346 ,2496 ,45769 
